SYMBOL;SERIES;OPEN;HIGH;LOW;CLOSE;LAST;PREVCLOSE;TOTTRDQTY;TOTTRDVAL;TIMESTAMP;TOTALTRADES;ISIN
BHAGERIA;EQ;167;168.3;162.5;163.6;163.15;166.75;60977;10099035.35;06-JAN-2021;1648;INE354C01027
BHAGYANGR;BE;36.9;36.9;34.6;35.85;35;36.15;65474;2339417.9;06-JAN-2021;237;INE458B01036
BHAGYAPROP;EQ;25.35;25.35;23.4;23.7;23.4;24.15;19601;468645;06-JAN-2021;171;INE363W01018
BHANDARI;EQ;3;3;3;3;3;2.9;184386;553158;06-JAN-2021;113;INE474E01029
BHARATFORG;EQ;557;559;542.1;548.3;547.4;556.55;1600465;881366679.35;06-JAN-2021;25418;INE465A01025
BHARATGEAR;BE;78.15;79.05;76.55;77.45;78.9;78.15;8633;670860.35;06-JAN-2021;138;INE561C01019
BHARATRAS;EQ;9540;9617.95;9440;9486.8;9451.3;9482.2;3574;33949408.05;06-JAN-2021;1611;INE838B01013
BHARATWIRE;EQ;38.55;38.6;36.6;37.45;37.3;38.55;27036;1009014.05;06-JAN-2021;329;INE316L01019
BHARTIARTL;EQ;515;531.75;513.1;525.3;528.2;514;30269288;15899469920.65;06-JAN-2021;268788;INE397D01024
BHEL;EQ;40.35;40.65;38.25;39.4;39.35;40.15;78478570;3110546398.85;06-JAN-2021;95425;INE257A01026
BIGBLOC;BE;96.05;96.05;96.05;96.05;96.05;101.1;1521;146092.05;06-JAN-2021;48;INE412U01017
BIL;EQ;153.95;156.3;149.7;152.25;153.7;152.7;4179;643754.4;06-JAN-2021;135;INE828A01016
BILENERGY;BZ;1.05;1.05;1.05;1.05;1.05;1;164309;172524.45;06-JAN-2021;120;INE607L01029
BINDALAGRO;EQ;20.4;22.7;20.3;21.05;21.1;20.4;692532;14888656.8;06-JAN-2021;3130;INE143A01010
BIOCON;EQ;467.35;469.25;453.8;459.75;459;467.65;2960254;1365746590;06-JAN-2021;35782;INE376G01013
BIOFILCHEM;BE;211.8;211.8;191.7;191.7;191.7;201.75;206995;42226827.35;06-JAN-2021;4035;INE829A01014
BIRLACABLE;EQ;67.15;74.2;63.45;69.2;69.85;66.3;2207656;153588700.4;06-JAN-2021;18572;INE800A01015
BIRLACORPN;EQ;733.9;747.1;728;743.9;746;730.9;478946;353291776.9;06-JAN-2021;11011;INE340A01012
BIRLAMONEY;EQ;46.4;46.9;45.55;45.95;45.85;46;337911;15631957.9;06-JAN-2021;2646;INE865C01022
BIRLATYRE;EQ;29.3;30.1;29.1;29.25;29.25;29.35;399103;11814084.25;06-JAN-2021;2823;INE0AEJ01013
BKMINDST;BE;1.3;1.3;1.3;1.3;1.3;1.3;26343;34245.9;06-JAN-2021;44;INE831Q01016
BLBLIMITED;EQ;6.1;6.1;5.75;5.95;5.95;5.85;22443;132691.85;06-JAN-2021;51;INE791A01024
BLISSGVS;EQ;200.7;207;194.7;203.2;202.2;201.05;1379569;278009919;06-JAN-2021;10757;INE416D01022
BLKASHYAP;EQ;12.45;12.7;11.5;11.5;11.5;12.1;838062;10171507.95;06-JAN-2021;1679;INE350H01032
BLS;EQ;95.7;95.7;90;94.25;94.9;94.75;445958;41791910.75;06-JAN-2021;3780;INE153T01027
BLUEDART;EQ;4040;4069;3970;4005;4010;4034.45;48393;193878302.25;06-JAN-2021;2552;INE233B01017
BLUESTARCO;EQ;820;823;791.55;807.95;810.25;817.25;134448;109040115.7;06-JAN-2021;8955;INE472A01039
BODALCHEM;EQ;82;82.65;78.1;79.45;79.3;81.4;633239;50977650.35;06-JAN-2021;4321;INE338D01028
BOHRA;SM;1.65;1.65;1.65;1.65;1.65;1.6;20000;33000;06-JAN-2021;4;INE802W01015
BOMDYEING;EQ;77.15;80.2;76.6;78.4;78.3;76.8;4882590;383321429.45;06-JAN-2021;21528;INE032A01023
BOROLTD;EQ;235.45;239.75;223.95;226.5;226.95;233.05;314230;72400306.8;06-JAN-2021;6365;INE02PY01013
BORORENEW;EQ;290;295.75;272;273.3;272.7;286.3;1435602;401838362.15;06-JAN-2021;33128;INE666D01022
BOSCHLTD;EQ;13400;13620;13173.35;13302.9;13287.8;13433.5;65687;880726582.5;06-JAN-2021;12163;INE323A01026
BPCL;EQ;392.6;396.95;382.55;387.3;388;392;8072360;3143650049.65;06-JAN-2021;89945;INE029A01011
BPL;EQ;23.7;23.9;23.1;23.5;23.35;23.25;139321;3290472.85;06-JAN-2021;663;INE110A01019
BRFL;EQ;12.75;12.8;12.05;12.15;12.05;12.65;253943;3144104.75;06-JAN-2021;689;INE589G01011
BRIGADE;EQ;258.6;258.6;250;251.45;251.9;257.1;153202;38828879.15;06-JAN-2021;3898;INE791I01019
BRIGHT;SM;8.05;8.3;7.65;7.65;7.65;8.05;99000;779850;06-JAN-2021;19;INE684Z01010
BRITANNIA;EQ;3568;3602;3510;3539.7;3541.65;3551.1;1099588;3911734762.9;06-JAN-2021;71303;INE216A01030
BRITANNIA;N2;32;32.43;32;32.04;32.23;32.03;6384;204881.59;06-JAN-2021;103;INE216A07052
BRNL;EQ;36.55;36.95;35.1;35.55;35.55;36.25;154304;5533193.6;06-JAN-2021;1264;INE727S01012
BROOKS;EQ;75;75;70.55;70.55;70.55;74.25;51976;3724830.85;06-JAN-2021;1023;INE650L01011
BSE;EQ;641;650;631.2;639.9;642;640.45;499879;320755448.65;06-JAN-2021;13409;INE118H01025
BSELINFRA;EQ;1.4;1.4;1.4;1.4;1.4;1.35;19485;27279;06-JAN-2021;27;INE395A01016
BSHSL;EQ;90.55;95.75;90;92.85;93;93.7;790;72749.45;06-JAN-2021;23;INE032Z01012
BSL;BE;35.7;36.7;35;36.05;35.7;35;18245;658023.45;06-JAN-2021;114;INE594B01012
BSLGOLDETF;EQ;4702.6;5051.3;4680.1;4751.2;4750;4700.65;969;4690639.5;06-JAN-2021;223;INF209K01HT2
BSLNIFTY;EQ;158.5;158.5;153;156.26;156.26;156.31;94;14731.37;06-JAN-2021;26;INF209K01IR4
BSOFT;EQ;268.7;272.3;255.5;259.35;260;267.9;1887601;500385224.85;06-JAN-2021;34657;INE836A01035
BTML;SM;74;86;74;85.95;85.95;78.8;9600;771180;06-JAN-2021;8;INE0EEJ01015
BURGERKING;EQ;171.15;171.9;167;168.2;168.25;170.2;2756322;466885364.35;06-JAN-2021;39203;INE07T201019
BURNPUR;BE;2.85;2.85;2.85;2.85;2.85;2.75;42904;122276.4;06-JAN-2021;33;INE817H01014
BUTTERFLY;EQ;464.95;489.8;460.25;481.8;483;461.6;83900;40083111.15;06-JAN-2021;2484;INE295F01017
BVCL;BE;18.6;19.3;17.5;18.95;19;18.4;13289;245563.4;06-JAN-2021;96;INE139I01011
BYKE;BE;22.5;23;21.15;22.3;22.65;22.2;66214;1465958.65;06-JAN-2021;247;INE319B01014
CADILAHC;EQ;486;487.7;475.35;481.6;481.5;485.85;1926225;928471938.55;06-JAN-2021;37410;INE010B01027
CADSYS;SM;23;23;23;23;23;23;2000;46000;06-JAN-2021;1;INE090Y01013
CALSOFT;EQ;10.6;11.3;10.5;10.85;10.6;10.85;79414;856544.7;06-JAN-2021;312;INE526B01014
CAMLINFINE;EQ;127;128.8;122.1;124.25;124.4;126.45;354954;44443162.15;06-JAN-2021;3931;INE052I01032
CAMS;EQ;1811.95;1822.05;1761.1;1783.9;1781.1;1802.6;101368;181997731.4;06-JAN-2021;13645;INE596I01012
CANBK;EQ;136;137.3;128.1;132.1;132;135.4;39737720;5285658945;06-JAN-2021;115048;INE476A01014
CANDC;BZ;7.5;7.5;6.8;7.15;7.15;7.15;12977;89930.55;06-JAN-2021;49;INE874H01015
CANFINHOME;EQ;488.9;499;480.3;482.7;483.5;484.65;560531;274366469.6;06-JAN-2021;20040;INE477A01020
CANTABIL;EQ;382.1;387.65;378.5;379.2;378.55;382.1;142666;54623047.85;06-JAN-2021;6662;INE068L01016
CAPACITE;EQ;185.15;185.15;178.05;179.65;180.25;182.15;121986;22205502.5;06-JAN-2021;4799;INE264T01014
CAPLIPOINT;EQ;506;510;499.1;503.35;503.5;504.55;123683;62520317.45;06-JAN-2021;5974;INE475E01026
CAPTRUST;EQ;100;104;98.05;100.15;101.45;100.65;13578;1362965.45;06-JAN-2021;417;INE707C01018
CARBORUNIV;EQ;411.4;414.2;400.3;405.05;406.3;409.35;176239;71603984.65;06-JAN-2021;6635;INE120A01034
CAREERP;EQ;160.3;166.1;158.8;161.75;162;158.6;71557;11707348.05;06-JAN-2021;1497;INE521J01018
CARERATING;EQ;531;534;509;514.15;512;528.6;416914;215585867.25;06-JAN-2021;13800;INE752H01013
CASTEXTECH;BE;0.7;0.7;0.65;0.7;0.7;0.65;404618;283207.6;06-JAN-2021;186;INE068D01021
CASTROLIND;EQ;124.95;127.3;124.95;125.85;125.95;124.35;2909512;367327229.45;06-JAN-2021;24597;INE172A01027
CCHHL;BE;5.35;5.55;5.05;5.5;5.5;5.3;101061;546176.4;06-JAN-2021;189;INE652F01027
CCL;EQ;266.6;267.95;260;260.7;261;266.45;246106;64446016.9;06-JAN-2021;8366;INE421D01022
CDSL;EQ;529.9;533;518.05;522.25;523.9;527.65;564689;297293364.6;06-JAN-2021;21990;INE736A01011
CEATLTD;EQ;1156;1174.55;1124.8;1146.05;1135.1;1154.4;194989;225562214.5;06-JAN-2021;10918;INE482A01020
CEBBCO;EQ;23.5;23.8;21.7;22.4;22.3;23.55;224977;5111653.1;06-JAN-2021;995;INE209L01016
CELEBRITY;EQ;6.85;6.85;6.85;6.85;6.85;6.25;182736;1251741.6;06-JAN-2021;271;INE185H01016
CENTENKA;EQ;213.35;215.4;206.7;207.4;208.9;212.5;45878;9618909.25;06-JAN-2021;1071;INE485A01015
CENTEXT;BE;5.4;5.45;5.2;5.3;5.25;5.35;116524;622103.7;06-JAN-2021;286;INE281A01026
CENTRALBK;EQ;14.1;14.2;13.9;14;14;14.1;5126864;72296745.75;06-JAN-2021;6143;INE483A01010
CENTRUM;EQ;17;18;16.6;17.65;17.5;16.85;2034902;35636945.75;06-JAN-2021;3876;INE660C01027
CENTUM;EQ;445;459.7;439.2;450.2;452;439.45;26057;11685511.15;06-JAN-2021;1457;INE320B01020
CENTURYPLY;EQ;241.9;246;240.7;244.4;244.6;241.9;264246;64434581.9;06-JAN-2021;6807;INE348B01021
CENTURYTEX;EQ;428.4;431.7;413.2;417.95;417.7;426.4;1315239;557556997.8;06-JAN-2021;26630;INE055A01016
CERA;EQ;3565;3595;3421.35;3472.95;3450;3546.7;14962;52511409.7;06-JAN-2021;6213;INE739E01017
CEREBRAINT;EQ;35.9;37.35;34.8;35.35;34.8;36.25;284476;10318268.95;06-JAN-2021;970;INE345B01019
CESC;EQ;632;639;620;622.55;622;630;627152;394407809.5;06-JAN-2021;14609;INE486A01013
CESCVENT;EQ;334;334;314;319.05;318.1;326;82800;26856554.15;06-JAN-2021;2277;INE425Y01011
CGCL;EQ;313.3;317;309.05;315.05;317;311.85;55407;17331716.2;06-JAN-2021;3758;INE180C01026
CGPOWER;EQ;44.3;44.6;43.05;43.25;43.35;44.1;2089386;91055291.1;06-JAN-2021;10416;INE067A01029
CHALET;EQ;187.15;194.8;184.5;185.7;185.65;187.15;240710;44926606.85;06-JAN-2021;3059;INE427F01016
CHAMBLFERT;EQ;242;247;238;244.95;245;240.05;812545;197231277.95;06-JAN-2021;13491;INE085A01013
CHEMBOND;EQ;176.9;179.8;171.85;174.1;174.5;176.9;12859;2265142;06-JAN-2021;403;INE995D01025
CHEMCON;EQ;483;488.9;466.75;471.4;470.5;481.7;521311;249504778.65;06-JAN-2021;15309;INE03YM01018
CHEMFAB;EQ;152.3;153.5;145.25;147.95;150;152.3;10448;1560345.4;06-JAN-2021;383;INE783X01023
CHENNPETRO;EQ;110.9;113.3;107.45;108.95;108.55;110.2;1393422;154165217.9;06-JAN-2021;9463;INE178A01016
CHOLAFIN;EQ;438.95;446.4;430.45;434.85;433.15;437.25;5684264;2496832884.45;06-JAN-2021;52784;INE121A01024
CHOLAHLDNG;EQ;594.95;597.5;574.55;586.5;584.7;592.95;508077;300749238.2;06-JAN-2021;4003;INE149A01033
CHROMATIC;BZ;1.05;1.05;1;1.05;1.05;1;46193;48173.6;06-JAN-2021;62;INE662C01015
CIGNITITEC;EQ;388.8;395;380;381.9;381;387;48244;18689683.6;06-JAN-2021;1444;INE675C01017
CINELINE;EQ;43;43.65;39.55;41.55;41.65;42.85;250440;10567340.1;06-JAN-2021;1801;INE704H01022
CINEVISTA;EQ;7.6;7.6;7;7.15;7.15;7.25;23574;168019.9;06-JAN-2021;76;INE039B01026
CIPLA;EQ;829;834.4;815.25;824.8;825;827.25;3318460;2743047281.35;06-JAN-2021;59438;INE059A01026
CLEDUCATE;EQ;66.1;70.2;64.9;69.2;69;66.5;132146;8995018.65;06-JAN-2021;1635;INE201M01011
CLNINDIA;EQ;374.85;385;372.4;377.35;375;372.35;109850;41694850.85;06-JAN-2021;4038;INE492A01029
CMICABLES;BE;43.45;43.45;41.15;41.6;41.5;42.25;13468;567143.8;06-JAN-2021;107;INE981B01011
CMMIPL;SM;3.35;3.35;3.35;3.35;3.35;3.2;6000;20100;06-JAN-2021;2;INE289S01013
CNOVAPETRO;BE;7.3;7.95;7.3;7.45;7.45;7.6;3677;28278.1;06-JAN-2021;14;INE672K01025
COALINDIA;EQ;135.4;137.3;133.8;135.1;135;135.15;14133415;1916062213.1;06-JAN-2021;60724;INE522F01014
COCHINSHIP;EQ;389.5;392.25;381;384.45;384.9;386.5;507498;195924609.35;06-JAN-2021;11164;INE704P01017
COFORGE;EQ;2885;2909.55;2761;2801.55;2796;2882.55;436993;1235956059.4;06-JAN-2021;29139;INE591G01017
COLPAL;EQ;1605;1615;1585.3;1597.6;1596;1598.95;498253;796939847.1;06-JAN-2021;25241;INE259A01022
COMPINFO;EQ;16.3;17.4;16.1;17.15;16.8;16.15;942750;15912176.9;06-JAN-2021;2134;INE070C01037
COMPUSOFT;BE;9.8;10.15;9.25;9.85;9.8;9.7;205540;2015354.55;06-JAN-2021;402;INE453B01029
CONCOR;EQ;420;444.9;417;433.95;432;415.2;11715662;5076886806.75;06-JAN-2021;153251;INE111A01025
CONFIPET;EQ;39.4;43;38.5;39.7;39.6;38.95;1886397;76163266.9;06-JAN-2021;6001;INE552D01024
CONSOFINVT;EQ;48.95;48.95;40.7;45.3;45.7;46.8;28234;1293259.8;06-JAN-2021;211;INE025A01027
CONTI;SM;8.95;8.95;8.95;8.95;8.95;9.4;9999;89491.05;06-JAN-2021;3;INE340Z01019
CONTROLPR;EQ;253.75;257;245.05;249.6;251.5;254.95;14037;3527897.95;06-JAN-2021;713;INE663B01015
CORALFINAC;EQ;23.25;23.85;23.1;23.6;23.7;23.2;38563;903747.7;06-JAN-2021;258;INE558D01021
CORDSCABLE;EQ;48.95;50;47.3;47.75;47.95;48.55;151791;7364089.15;06-JAN-2021;1925;INE792I01017
COROMANDEL;EQ;826.75;826.75;808;815.7;815;821.55;564177;459936939.7;06-JAN-2021;28222;INE169A01031
COSMOFILMS;EQ;442.1;455;440;443.65;443;448.65;55849;24952826.85;06-JAN-2021;2048;INE757A01017
COUNCODOS;BE;4;4;3.9;4;4;3.85;142785;571071;06-JAN-2021;253;INE695B01025
COX&KINGS;BZ;1.75;1.75;1.65;1.75;1.75;1.7;543390;936702.25;06-JAN-2021;337;INE008I01026
CPSEETF;EQ;20.88;21.11;20.62;20.92;20.92;20.61;3986407;83463712.87;06-JAN-2021;2994;INF457M01133
CREATIVE;EQ;115.95;116.95;111;113.3;115;113.05;32348;3672374.35;06-JAN-2021;295;INE985W01018
CREATIVEYE;EQ;4.2;4.2;3.9;3.95;3.95;4.1;76466;303764.75;06-JAN-2021;146;INE230B01021
CREDITACC;EQ;767;774.1;757.55;764.7;767.9;768.85;57619;44136909.2;06-JAN-2021;5706;INE741K01010
CREST;EQ;103.55;109.5;99.6;103.85;102.4;100.8;153374;16132618.55;06-JAN-2021;1971;INE559D01011
CRISIL;EQ;1944.1;1949.95;1900;1913.75;1927;1934.4;34330;66428137.2;06-JAN-2021;3962;INE007A01025
CROMPTON;EQ;374.4;385.35;373.1;383.9;383;377.35;984770;375268375.1;06-JAN-2021;34021;INE299U01018
CSBBANK;EQ;226.5;231.3;225.9;227.5;227;225.1;1006860;230306479.05;06-JAN-2021;25860;INE679A01013
CTE;EQ;52;52.9;48.5;48.85;49;50.9;28315;1429609;06-JAN-2021;294;INE627H01017
CUB;EQ;183.95;185.95;181.2;182.65;183.1;182.65;2519586;464296538.05;06-JAN-2021;36499;INE491A01021
CUBEXTUB;BE;19.4;19.5;18.5;18.8;19.3;19;12312;235738.35;06-JAN-2021;63;INE144D01012
CUMMINSIND;EQ;616;623.7;602.15;610.35;607.5;616;1426472;876058003.65;06-JAN-2021;23863;INE298A01020
CUPID;EQ;246.6;246.85;239;240;240.5;245.05;72362;17523382.95;06-JAN-2021;2560;INE509F01011
CYBERTECH;EQ;158;159;149.7;149.85;149.7;157.55;423356;64496427.25;06-JAN-2021;5890;INE214A01019
CYIENT;EQ;550;551.45;523;537.45;543;548.7;353262;190888202.5;06-JAN-2021;16033;INE136B01020
DAAWAT;EQ;58.7;59;57;57.35;57.35;58.35;1610225;92880046.8;06-JAN-2021;7105;INE818H01020
DABUR;EQ;539;541.7;529.6;534.1;534.3;538.9;4825471;2587115361.9;06-JAN-2021;67392;INE016A01026
DALBHARAT;EQ;1124;1210;1117;1171.5;1165.2;1118.5;418606;478977340.4;06-JAN-2021;15503;INE00R701025
DALMIASUG;EQ;143;150;142;146.85;146.2;141.45;434993;63459682.05;06-JAN-2021;4984;INE495A01022
DAMODARIND;EQ;38;38;36;36.1;36;36.75;15715;570869.15;06-JAN-2021;122;INE497D01022
DANGEE;EQ;129.65;131.85;127.3;128.15;131.4;129.65;10666;1375615.25;06-JAN-2021;111;INE688Y01014
DATAMATICS;EQ;127;127;119.6;122.25;123.5;126.9;539269;66320864.9;06-JAN-2021;8112;INE365B01017
DBCORP;EQ;84.1;85.2;82.75;83.8;83.6;84.35;265988;22322657.8;06-JAN-2021;1830;INE950I01011
DBL;EQ;394.9;398.7;388.5;391.95;395;392.3;125433;49345638.55;06-JAN-2021;2022;INE917M01012
DBREALTY;BE;15.7;15.7;14.8;15.15;14.8;15.4;266856;4044081.35;06-JAN-2021;772;INE879I01012
DBSTOCKBRO;EQ;10.6;10.85;10.35;10.7;10.8;10.35;11801;126174.65;06-JAN-2021;75;INE921B01025
DCAL;EQ;140.9;141.6;138;139.8;139.9;140.15;388144;54426579.5;06-JAN-2021;6176;INE385W01011
DCBBANK;EQ;125.5;126.5;122;124;123.9;124.8;1954098;243328641.6;06-JAN-2021;15958;INE503A01015
DCM;BE;29.45;29.45;27.8;27.9;27.8;28.55;27742;784929.45;06-JAN-2021;132;INE498A01018
DCMFINSERV;EQ;1.9;1.9;1.8;1.9;1.9;1.85;16351;31064.5;06-JAN-2021;27;INE891B01012
DCMNVL;BE;66.2;66.2;64;64.3;65.1;63.05;83505;5478681.85;06-JAN-2021;237;INE08KP01019
DCMSHRIRAM;EQ;393;396.8;385.65;389.75;391;392.9;40758;15936765.5;06-JAN-2021;1825;INE499A01024
DCW;EQ;19.2;19.25;18.7;18.9;18.95;19.1;781902;14849464.25;06-JAN-2021;1413;INE500A01029
DECCANCE;EQ;369.2;380;365;371.6;367;371.9;76970;28694942.75;06-JAN-2021;2434;INE583C01021
DEEPAKFERT;EQ;160;162.8;157.6;159;158.65;159.8;419474;67344104.55;06-JAN-2021;5183;INE501A01019
DEEPAKNTR;EQ;1015.3;1041.7;1007.1;1033.1;1033;1013.7;863571;886558366.95;06-JAN-2021;35039;INE288B01029
DEEPENR;EQ;46.75;46.75;45;45.65;45.65;45.5;85734;3940873.7;06-JAN-2021;769;INE677H01012
DELTACORP;EQ;158.4;161.3;155;156;156.15;157.7;3421754;543139411.95;06-JAN-2021;21063;INE124G01033
DELTAMAGNT;BE;28.2;29.4;27.5;28.95;28.95;28.1;5026;142871.2;06-JAN-2021;46;INE393A01011
DEN;EQ;64.3;68.2;63.3;65.65;66.15;63.85;2553208;167574529.8;06-JAN-2021;22621;INE947J01015
DENORA;EQ;276;288.8;265;268.7;267;275.6;47692;13109688;06-JAN-2021;2209;INE244A01016
DEVIT;SM;124;124;124;124;124;124.95;4500;558000;06-JAN-2021;1;INE060X01018
DFMFOODS;EQ;410;421;402.85;404.3;403.75;410.3;59298;24384354.4;06-JAN-2021;2635;INE456C01020
DGCONTENT;EQ;15.7;15.75;14.75;15.35;15.3;15.5;80480;1204446.85;06-JAN-2021;279;INE03JI01017
DHAMPURSUG;EQ;173;177;170.55;173.3;173.35;171.85;682209;119000374.6;06-JAN-2021;5839;INE041A01016
DHANBANK;EQ;14.5;14.5;14.15;14.15;14.15;14.25;1252958;17814496.65;06-JAN-2021;1424;INE680A01011
DHANI;EQ;317.7;320;306;309.85;308.65;314.9;617135;194245448.75;06-JAN-2021;7430;INE274G01010
DHANILOANS;N1;1072;1073;1072;1073;1073;1071.8;209;224058;06-JAN-2021;4;INE614X07027
DHANILOANS;N2;1180;1180;1180;1180;1180;1180.12;110;129800;06-JAN-2021;2;INE614X07035
DHANILOANS;N5;1107;1111;1100;1101.1;1101.1;1109;151;166497.41;06-JAN-2021;17;INE614X07068
DHANILOANS;N6;1000;1000;1000;1000;1000;1000;100;100000;06-JAN-2021;3;INE614X07076
DHANILOANS;N8;1001.13;1001.13;1001.12;1001.12;1001.12;1020;18;18020.2;06-JAN-2021;3;INE614X07092
DHANILOANS;NE;1049;1049;1049;1049;1049;901;10;10490;06-JAN-2021;1;INE614X07175
DHANILOANS;NF;951;951;951;951;951;950;33;31383;06-JAN-2021;2;INE614X07183
DHANIPP;E1;183.8;183.8;175;175.65;175.75;182.15;96556;17209977.7;06-JAN-2021;880;IN9274G01034
DHANUKA;EQ;788;815.95;784.8;793.4;795;784.8;175486;140690735.7;06-JAN-2021;9075;INE435G01025
DHARSUGAR;BE;5.8;6.05;5.8;6;6.05;5.8;28710;170436.95;06-JAN-2021;55;INE988C01014
DHFL;EQ;27.1;27.1;27.1;27.1;27.1;28.5;798426;21637344.6;06-JAN-2021;3668;INE202B01012
DHFL;N4;335;335;328;328;328;326;103;34324;06-JAN-2021;3;INE202B07HN7
DHFL;N6;347;347;330;330;330;337.8;1401;465915.18;06-JAN-2021;7;INE202B07HP2
DHFL;NA;380;380;380;380;380;380;35;13300;06-JAN-2021;1;INE202B07HT4
DHFL;NC;378;378;368;377;377;368;741;277536.3;06-JAN-2021;14;INE202B07HV0
DHFL;NN;370;370.05;370;370;370;359.91;178;65860.25;06-JAN-2021;8;INE202B07IM7
DHFL;NP;384.5;384.5;352;370.2;370;370.5;2633;968235.02;06-JAN-2021;71;INE202B07IO3
DHFL;NQ;346.45;350;335.5;349.81;349.99;346.05;133;46503.18;06-JAN-2021;9;INE202B07IY2
DHFL;NS;350;350.5;350;350.05;350;354.55;125;43754;06-JAN-2021;4;INE202B07JA0
DHFL;NY;335;355;335;347.99;348;349.99;649;220461.05;06-JAN-2021;15;INE202B07JF9
DHUNINV;EQ;266.2;273.6;258;268.2;271.9;263.5;3262;866857.1;06-JAN-2021;256;INE320L01011
DIAMONDYD;EQ;663;675.15;660.15;666.45;669;668.95;3583;2399538.6;06-JAN-2021;480;INE393P01035
DICIND;EQ;404.75;409.15;396.4;403.6;404;394.3;10125;4075322.65;06-JAN-2021;556;INE303A01010
DIGISPICE;BE;27.8;27.8;27.8;27.8;27.8;26.5;15070;418946;06-JAN-2021;38;INE927C01020
DIGJAMLTD;BZ;4.8;4.8;4.8;4.8;4.8;4.6;35664;171187.2;06-JAN-2021;28;INE731U01010
DISHTV;EQ;13;13.3;12.5;12.75;12.8;12.85;19524647;251962385.8;06-JAN-2021;15369;INE836F01026
DIVISLAB;EQ;3847;3889.3;3815.55;3879.85;3883.5;3842.1;486212;1878323668;06-JAN-2021;45629;INE361B01024
DIXON;EQ;14101;14874.95;14050.1;14445.35;14456.3;14031;66820;965815246.05;06-JAN-2021;25606;INE935N01012
DLF;EQ;241.7;244.4;234.65;241.05;240;241.75;12995777;3126793685.65;06-JAN-2021;80616;INE271C01023
DLINKINDIA;EQ;115.7;117.5;114.35;114.85;114.5;115.9;225448;26122681.9;06-JAN-2021;3483;INE250K01012
DMART;EQ;3006.45;3100;2832.8;2914.95;2940;2991.15;1112886;3333203047.65;06-JAN-2021;86076;INE192R01011
DNAMEDIA;BE;0.7;0.7;0.65;0.65;0.65;0.7;15151;10424.6;06-JAN-2021;22;INE016M01021
DOLAT;EQ;61.8;62.85;59.05;61.25;61.5;60.3;567242;34940817.35;06-JAN-2021;3658;INE966A01022
DOLLAR;EQ;237;239.7;229.1;233.55;231.35;236.05;194511;45859681.55;06-JAN-2021;4688;INE325C01035
DONEAR;EQ;35.1;41.75;34.85;40.6;40.75;34.85;2307431;91766679.5;06-JAN-2021;10481;INE668D01028
DPABHUSHAN;EQ;90;99.4;87.05;94.15;94.5;86.5;23176;2144519.9;06-JAN-2021;549;INE266Y01019
DPSCLTD;EQ;15;16.35;14.5;16.35;16.35;13.65;2413880;38410489.2;06-JAN-2021;4648;INE360C01024
DPWIRES;EQ;83.15;85.9;82.35;84.8;84.1;84.85;10972;922489.05;06-JAN-2021;287;INE864X01013
DQE;BZ;1.5;1.6;1.5;1.5;1.5;1.55;89795;136599.95;06-JAN-2021;76;INE656K01010
DREDGECORP;EQ;323.9;332;316.65;319.05;318.1;322.25;164472;53256211.1;06-JAN-2021;4563;INE506A01018
DRREDDY;EQ;5286.9;5315;5226;5288.3;5282;5286.9;542678;2862136617.85;06-JAN-2021;44072;INE089A01023
DRSDILIP;SM;70;70;70;70;70;69;14400;1008000;06-JAN-2021;6;INE02CV01017
DSML;SM;9.85;9.85;9.85;9.85;9.85;10.35;6000;59100;06-JAN-2021;1;INE411Y01011
DSSL;EQ;72;72;65.7;66.6;67.5;69.15;97310;6560499.3;06-JAN-2021;1163;INE417B01040
DTIL;EQ;261.05;267.85;258.1;260.7;260.3;265.45;5892;1549478.15;06-JAN-2021;317;INE341R01014
DUCON;BE;8.1;8.1;7.65;7.65;7.65;8.05;102784;794519.3;06-JAN-2021;217;INE741L01018
DVL;EQ;71.55;78.55;71.5;72.8;72.6;73.2;56069;4144376.1;06-JAN-2021;551;INE477B01010
DWARKESH;EQ;31.3;33.85;31.3;32.25;32.25;31.1;4121793;134110308.35;06-JAN-2021;9507;INE366A01041
DYNAMATECH;EQ;825.95;835;804.95;810.35;811;816.2;15154;12396135.05;06-JAN-2021;1381;INE221B01012
DYNPRO;EQ;260.95;265;250.65;253.75;253.5;259.65;122057;31504006.45;06-JAN-2021;3749;INE256H01015
E2E;SM;60.05;60.05;58.25;58.25;58.25;61.3;30000;1773400;06-JAN-2021;15;INE255Z01019
EASTSILK;EQ;1.35;1.45;1.35;1.45;1.45;1.4;6125;8418.75;06-JAN-2021;9;INE962C01027
EASUNREYRL;BZ;2.7;2.9;2.7;2.75;2.75;2.8;14993;40883.95;06-JAN-2021;28;INE268C01029
EBANK;EQ;3266.56;3461;3266.56;3461;3461;3464.98;2;6727.56;06-JAN-2021;2;INF754K01EL1
EBBETF0423;EQ;1113;1113.5;1112.52;1112.67;1113.45;1111.85;17524;19505700.5;06-JAN-2021;92;INF754K01KN4
EBBETF0425;EQ;1027.62;1028.95;1027.15;1028.41;1027.75;1027.06;1379;1417369.64;06-JAN-2021;44;INF754K01LD3
EBBETF0430;EQ;1137.6;1138.48;1137.01;1138.07;1138.16;1135.91;2638;3001627.88;06-JAN-2021;41;INF754K01KO2
